Time,Channel A
-0.57861197,-0.00915555
-0.57847797,-0.00915555
-0.57834397,-0.00915555
-0.57820997,-0.00915555
-0.57807597,-0.00366222
-0.57794197,-0.00366222
-0.57780797,-0.00366222
-0.57767397,-0.00366222
-0.57753997,-0.00366222
-0.57740597,0.00183111
-0.57727197,0.00183111
-0.57713797,0.00183111
-0.57700397,0.00183111
-0.57686997,0.00183111
-0.57673597,0.00732444
-0.57660197,0.00732444
-0.57646797,0.00732444
-0.57633397,0.00732444
-0.57619997,0.00732444
-0.57606597,0.00732444
-0.57593197,0.00732444
-0.57579797,0.00732444
-0.57566397,0.00732444
-0.57552997,0.00732444
-0.57539597,0.00732444
-0.57526197,0.00732444
-0.57512797,0.00732444
-0.57499397,0.00732444
-0.57485997,0.00732444
-0.57472597,0.00732444
-0.57459197,0.00732444
-0.57445797,0.00732444
-0.57432397,0.00732444
-0.57418997,0.00732444
-0.57405597,0.00732444
-0.57392197,0.00732444
-0.57378797,0.00732444
-0.57365397,0.00732444
-0.57351997,0.00732444
-0.57338597,0.00732444
-0.57325197,0.00732444
-0.57311797,0.00732444
-0.57298397,0.00732444
-0.57284997,0.00732444
-0.57271597,0.00732444
-0.57258197,0.00732444
-0.57244797,0.00732444
-0.57231397,0.00732444
-0.57217997,0.00732444
-0.57204597,0.00732444
-0.57191197,0.00732444
-0.57177797,0.00732444
-0.57164397,0.01281777
-0.57150997,0.01281777
-0.57137597,0.01281777
-0.57124197,0.01281777
-0.57110797,0.01281777
-0.57097397,0.01281777
-0.57083997,0.01281777
-0.57070597,0.01281777
-0.57057197,0.00732444
-0.57043797,0.00732444
-0.57030397,0.00732444
-0.57016997,0.00732444
-0.57003597,0.00183111
-0.56990197,0.00183111
-0.56976797,0.00183111
-0.56963397,0.00183111
-0.56949997,-0.00366222
-0.56936597,-0.00366222
-0.56923197,-0.00366222
-0.56909797,-0.00366222
-0.56896397,-0.00366222
-0.56882997,-0.00366222
-0.56869597,-0.00366222
-0.56856197,-0.00366222
-0.56842797,0.00183111
-0.56829397,0.00183111
-0.56815997,0.00183111
-0.56802597,0.00183111
-0.56789197,0.00732444
-0.56775797,0.00732444
-0.56762397,0.00732444
-0.56748997,0.00732444
-0.56735597,0.00732444
-0.56722197,0.00732444
-0.56708797,0.00732444
-0.56695397,0.00732444
-0.56681997,0.00732444
-0.56668597,0.00732444
-0.56655197,0.00732444
-0.56641797,0.00732444
-0.56628397,0.00732444
-0.56614997,0.00732444
-0.56601597,0.00732444
-0.56588197,0.00732444
-0.56574797,0.00732444
-0.56561397,0.00732444
-0.56547997,0.00732444
-0.56534597,0.00732444
-0.56521197,0.00732444
-0.56507797,0.00732444
-0.56494397,0.00732444
-0.56480997,0.00732444
-0.56467597,0.00732444
-0.56454197,0.00732444
-0.56440797,0.00732444
-0.56427397,0.00732444
-0.56413997,0.00732444
-0.56400597,0.00732444
-0.56387197,0.00732444
-0.56373797,0.00732444
-0.56360397,0.00732444
-0.56346997,0.00732444
-0.56333597,0.00732444
-0.56320197,0.00732444
-0.56306797,0.00732444
-0.56293397,0.00732444
-0.56279997,0.00732444
-0.56266597,0.00732444
-0.56253197,0.00732444
-0.56239797,0.00732444
-0.56226397,0.00732444
-0.56212997,0.00732444
-0.56199597,0.00732444
-0.56186197,0.00732444
-0.56172797,0.00732444
-0.56159397,0.00732444
-0.56145997,0.00732444
-0.56132597,0.00183111
-0.56119197,0.00183111
-0.56105797,0.00183111
-0.56092397,0.00183111
-0.56078997,0.00183111
-0.56065597,0.00183111
-0.56052197,0.00183111
-0.56038797,0.00183111
-0.56025397,0.00183111
-0.56011997,-0.00366222
-0.55998597,-0.00366222
-0.55985197,-0.00366222
-0.55971797,-0.00915555
-0.55958397,-0.00915555
-0.55944997,-0.00915555
-0.55931597,-0.00915555
-0.55918197,-0.00366222
-0.55904797,-0.00366222
-0.55891397,-0.00366222
-0.55877997,-0.00366222
-0.55864597,-0.00366222
-0.55851197,-0.00915555
-0.55837797,-0.00915555
-0.55824397,-0.00915555
-0.55810997,-0.00915555
-0.55797597,-0.00366222
-0.55784197,-0.00366222
-0.55770797,-0.00366222
-0.55757397,0.00183111
-0.55743997,0.00183111
-0.55730597,0.00183111
-0.55717197,0.00183111
-0.55703797,0.00183111
-0.55690397,0.00183111
-0.55676997,0.00183111
-0.55663597,0.00183111
-0.55650197,0.00183111
-0.55636797,0.00732444
-0.55623397,0.00732444
-0.55609997,0.00732444
-0.55596597,0.00732444
-0.55583197,0.00732444
-0.55569797,0.00732444
-0.55556397,0.00732444
-0.55542997,0.00732444
-0.55529597,0.00732444
-0.55516197,0.00732444
-0.55502797,0.00732444
-0.55489397,0.00732444
-0.55475997,0.00732444
-0.55462597,0.00732444
-0.55449197,0.00732444
-0.55435797,0.00732444
-0.55422397,0.00732444
-0.55408997,0.00732444
-0.55395597,0.00183111
-0.55382197,0.00183111
-0.55368797,0.00183111
-0.55355397,0.00183111
-0.55341997,0.00183111
-0.55328597,0.00183111
-0.55315197,0.00183111
-0.55301797,0.00183111
-0.55288397,0.00183111
-0.55274997,0.00183111
-0.55261597,0.00183111
-0.55248197,0.00183111
-0.55234797,0.00183111
-0.55221397,0.00183111
-0.55207997,0.00183111
-0.55194597,0.00183111
-0.55181197,0.00732444
-0.55167797,0.00732444
-0.55154397,0.00732444
-0.55140997,0.00732444
-0.55127597,0.00732444
-0.55114197,0.00732444
-0.55100797,0.00732444
-0.55087397,0.00732444
-0.55073997,0.00732444
-0.55060597,0.00732444
-0.55047197,0.00732444
-0.55033797,0.00732444
-0.55020397,0.00732444
-0.55006997,0.00732444
-0.54993597,0.00732444
-0.54980197,0.00732444
-0.54966797,0.00732444
-0.54953397,0.00732444
-0.54939997,0.00732444
-0.54926597,0.00732444
-0.54913197,0.00732444
-0.54899797,0.00732444
-0.54886397,0.00732444
-0.54872997,0.00732444
-0.54859597,0.00732444
-0.54846197,0.00732444
-0.54832797,0.00732444
-0.54819397,0.00732444
-0.54805997,0.00732444
-0.54792597,0.00732444
-0.54779197,0.00732444
-0.54765797,0.00732444
-0.54752397,0.00732444
-0.54738997,0.00732444
-0.54725597,0.00732444
-0.54712197,0.00183111
-0.54698797,0.00183111
-0.54685397,0.00183111
-0.54671997,0.00183111
-0.54658597,0.00183111
-0.54645197,0.00183111
-0.54631797,0.00183111
-0.54618397,0.00183111
-0.54604997,0.00183111
-0.54591597,0.00183111
-0.54578197,0.00183111
-0.54564797,0.00183111
-0.54551397,0.00183111
-0.54537997,0.00183111
-0.54524597,0.00183111
-0.54511197,0.00183111
-0.54497797,0.00732444
-0.54484397,0.00732444
-0.54470997,0.00732444
-0.54457597,0.00732444
-0.54444197,0.00732444
-0.54430797,0.00732444
-0.54417397,0.00732444
-0.54403997,0.00732444
-0.54390597,0.00732444
-0.54377197,0.00732444
-0.54363797,0.00732444
-0.54350397,0.00732444
-0.54336997,0.00732444
-0.54323597,0.00732444
-0.54310197,0.00732444
-0.54296797,0.00732444
-0.54283397,0.00732444
-0.54269997,0.00732444
-0.54256597,0.00732444
-0.54243197,0.00732444
-0.54229797,0.00732444
-0.54216397,0.00732444
-0.54202997,0.00732444
-0.54189597,0.00732444
-0.54176197,0.00732444
-0.54162797,0.00732444
-0.54149397,0.00732444
-0.54135997,0.00732444
-0.54122597,0.00732444
-0.54109197,0.00732444
-0.54095797,0.00732444
-0.54082397,0.00732444
-0.54068997,0.00732444
-0.54055597,0.00732444
-0.54042197,0.00732444
-0.54028797,0.00732444
-0.54015397,0.00732444
-0.54001997,0.00732444
-0.53988597,0.00732444
-0.53975197,0.00732444
-0.53961797,0.00732444
-0.53948397,0.00732444
-0.53934997,0.00732444
-0.53921597,0.00732444
-0.53908197,0.00732444
-0.53894797,0.00732444
-0.53881397,0.00732444
-0.53867997,0.00732444
-0.53854597,0.00732444
-0.53841197,0.00732444
-0.53827797,0.00732444
-0.53814397,0.00732444
-0.53800997,0.00732444
-0.53787597,0.00732444
-0.53774197,0.00732444
-0.53760797,0.00732444
-0.53747397,0.00732444
-0.53733997,0.00732444
-0.53720597,0.00732444
-0.53707197,0.00732444
-0.53693797,0.00732444
-0.53680397,0.00732444
-0.53666997,0.00732444
-0.53653597,0.00732444
-0.53640197,0.00183111
-0.53626797,0.00183111
-0.53613397,0.00183111
-0.53599997,0.00183111
-0.53586597,0.00183111
-0.53573197,0.00183111
-0.53559797,0.00183111
-0.53546397,0.00183111
-0.53532997,0.00183111
-0.53519597,0.00183111
-0.53506197,0.00183111
-0.53492797,0.00183111
-0.53479397,-0.00366222
-0.53465997,-0.00366222
-0.53452597,-0.00366222
-0.53439197,-0.00366222
-0.53425797,0.00183111
-0.53412397,0.00183111
-0.53398997,0.00183111
-0.53385597,0.00183111
-0.53372197,0.00183111
-0.53358797,0.00183111
-0.53345397,0.00183111
-0.53331997,0.00183111
-0.53318597,0.00183111
-0.53305197,0.00183111
-0.53291797,0.00183111
-0.53278397,0.00183111
-0.53264997,0.00732444
-0.53251597,0.00732444
-0.53238197,0.00732444
-0.53224797,0.00732444
-0.53211397,0.00732444
-0.53197997,0.00732444
-0.53184597,0.00732444
-0.53171197,0.00732444
-0.53157797,0.00732444
-0.53144397,0.00732444
-0.53130997,0.00732444
-0.53117597,0.00732444
-0.53104197,0.00732444
-0.53090797,0.00732444
-0.53077397,0.00732444
-0.53063997,0.00732444
-0.53050597,0.00732444
-0.53037197,0.00732444
-0.53023797,0.00732444
-0.53010397,0.00732444
-0.52996997,0.00732444
-0.52983597,0.00732444
-0.52970197,0.00732444
-0.52956797,0.00732444
-0.52943397,0.00732444
-0.52929997,0.00732444
-0.52916597,0.00732444
-0.52903197,0.00732444
-0.52889797,0.00732444
-0.52876397,0.00732444
-0.52862997,0.00732444
-0.52849597,0.00732444
-0.52836197,0.00732444
-0.52822797,0.00732444
-0.52809397,0.00732444
-0.52795997,0.00732444
-0.52782597,0.00732444
-0.52769197,0.00732444
-0.52755797,0.00732444
-0.52742397,0.00732444
-0.52728997,0.00732444
-0.52715597,0.00732444
-0.52702197,0.00732444
-0.52688797,0.00732444
-0.52675397,0.00732444
-0.52661997,0.00732444
-0.52648597,0.00732444
-0.52635197,0.00732444
-0.52621797,0.00732444
-0.52608397,0.00732444
-0.52594997,0.00732444
-0.52581597,0.00732444
-0.52568197,0.00732444
-0.52554797,0.00732444
-0.52541397,0.00732444
-0.52527997,0.00732444
-0.52514597,0.00732444
-0.52501197,0.00732444
-0.52487797,0.00732444
-0.52474397,0.00732444
-0.52460997,0.00732444
-0.52447597,0.00732444
-0.52434197,0.00732444
-0.52420797,0.01281777
-0.52407397,0.01281777
-0.52393997,0.01281777
-0.52380597,0.01281777
-0.52367197,0.01281777
-0.52353797,0.01281777
-0.52340397,0.01281777
-0.52326997,0.01281777
-0.52313597,0.01281777
-0.52300197,0.01281777
-0.52286797,0.01281777
-0.52273397,0.01281777
-0.52259997,0.01281777
-0.52246597,0.01281777
-0.52233197,0.01281777
-0.52219797,0.01281777
-0.52206397,0.00732444
-0.52192997,0.00732444
-0.52179597,0.00732444
-0.52166197,0.00732444
-0.52152797,0.00732444
-0.52139397,0.00732444
-0.52125997,0.00732444
-0.52112597,0.00732444
-0.52099197,0.00732444
-0.52085797,0.00732444
-0.52072397,0.00732444
-0.52058997,0.00732444
-0.52045597,0.00732444
-0.52032197,0.00732444
-0.52018797,0.00732444
-0.52005397,0.00732444
-0.51991997,0.00183111
-0.51978597,0.00183111
-0.51965197,0.00183111
-0.51951797,0.00183111
-0.51938397,0.00183111
-0.51924997,0.00183111
-0.51911597,0.00183111
-0.51898197,0.00183111
-0.51884797,0.00183111
-0.51871397,0.00183111
-0.51857997,0.00183111
-0.51844597,0.00183111
-0.51831197,0.00183111
-0.51817797,0.00183111
-0.51804397,0.00183111
-0.51790997,-0.00366222
-0.51777597,0.00183111
-0.51764197,0.00183111
-0.51750797,0.00183111
-0.51737397,0.00183111
-0.51723997,0.00183111
-0.51710597,0.00183111
-0.51697197,0.00183111
-0.51683797,0.00183111
-0.51670397,0.00183111
-0.51656997,0.00183111
-0.51643597,0.00183111
-0.51630197,0.00183111
-0.51616797,0.00183111
-0.51603397,0.00183111
-0.51589997,0.00183111
-0.51576597,0.00732444
-0.51563197,0.00732444
-0.51549797,0.00732444
-0.51536397,0.00732444
-0.51522997,0.00732444
-0.51509597,0.00732444
-0.51496197,0.00732444
-0.51482797,0.00732444
-0.51469397,0.00732444
-0.51455997,0.00732444
-0.51442597,0.00732444
-0.51429197,0.00732444
-0.51415797,0.00183111
-0.51402397,0.00183111
-0.51388997,0.00183111
-0.51375597,0.00183111
-0.51362197,0.00183111
-0.51348797,0.00183111
-0.51335397,0.00183111
-0.51321997,0.00183111
-0.51308597,0.00183111
-0.51295197,0.00183111
-0.51281797,0.00183111
-0.51268397,0.00183111
-0.51254997,0.00183111
-0.51241597,0.00183111
-0.51228197,0.00183111
-0.51214797,0.00183111
-0.51201397,0.00732444
-0.51187997,0.00732444
-0.51174597,0.00732444
-0.51161197,0.00732444
-0.51147797,0.00732444
-0.51134397,0.00732444
-0.51120997,0.00732444
-0.51107597,0.00732444
-0.51094197,0.00732444
-0.51080797,0.00732444
-0.51067397,0.00732444
-0.51053997,0.00732444
-0.51040597,0.00732444
-0.51027197,0.00732444
-0.51013797,0.00732444
-0.51000397,0.00732444
-0.50986997,0.00732444
-0.50973597,0.00732444
-0.50960197,0.00732444
-0.50946797,0.00732444
-0.50933397,0.00732444
-0.50919997,0.00732444
-0.50906597,0.00732444
-0.50893197,0.00732444
-0.50879797,0.00732444
-0.50866397,0.00732444
-0.50852997,0.00732444
-0.50839597,0.00732444
-0.50826197,0.00732444
-0.50812797,0.00732444
-0.50799397,0.00732444
-0.50785997,0.00732444
-0.50772597,0.00732444
-0.50759197,0.00732444
-0.50745797,0.00732444
-0.50732397,0.00732444
-0.50718997,0.00732444
-0.50705597,0.00732444
-0.50692197,0.00732444
-0.50678797,0.00732444
-0.50665397,0.00732444
-0.50651997,0.00732444
-0.50638597,0.00732444
-0.50625197,0.00732444
-0.50611797,0.00732444
-0.50598397,0.00732444
-0.50584997,0.00732444
-0.50571597,0.00732444
-0.50558197,0.00732444
-0.50544797,0.00732444
-0.50531397,0.00732444
-0.50517997,0.00732444
-0.50504597,0.00732444
-0.50491197,0.00732444
-0.50477797,0.00732444
-0.50464397,0.00732444
-0.50450997,0.00732444
-0.50437597,0.00732444
-0.50424197,0.00732444
-0.50410797,0.00732444
-0.50397397,0.00732444
-0.50383997,0.00732444
-0.50370597,0.00732444
-0.50357197,0.00732444
-0.50343797,0.00732444
-0.50330397,0.00732444
-0.50316997,0.00732444
-0.50303597,0.00732444
-0.50290197,0.00732444
-0.50276797,0.00732444
-0.50263397,0.00732444
-0.50249997,0.00732444
-0.50236597,0.00732444
-0.50223197,0.00732444
-0.50209797,0.00732444
-0.50196397,0.00732444
-0.50182997,0.00732444
-0.50169597,0.00183111
-0.50156197,0.00183111
-0.50142797,0.00183111
-0.50129397,0.00183111
-0.50115997,0.00183111
-0.50102597,0.00183111
-0.50089197,0.00183111
-0.50075797,0.00183111
-0.50062397,0.00183111
-0.50048997,0.00183111
-0.50035597,0.00183111
-0.50022197,0.00183111
-0.50008797,0.00183111
-0.49995397,0.00183111
-0.49981997,0.00183111
-0.49968597,0.00183111
-0.49955197,0.00732444
-0.49941797,0.00732444
-0.49928397,0.00732444
-0.49914997,0.00732444
-0.49901597,0.00732444
-0.49888197,0.00732444
-0.49874797,0.00732444
-0.49861397,0.00732444
-0.49847997,0.00732444
-0.49834597,0.01281777
-0.49821197,0.01281777
-0.49807797,0.01281777
-0.49794397,0.00732444
-0.49780997,0.00732444
-0.49767597,0.00732444
-0.49754197,0.00732444
-0.49740797,0.00732444
-0.49727397,0.00732444
-0.49713997,0.00732444
-0.49700597,0.00732444
-0.49687197,0.00732444
-0.49673797,0.00732444
-0.49660397,0.00732444
-0.49646997,0.00732444
-0.49633597,0.00732444
-0.49620197,0.00183111
-0.49606797,0.00183111
-0.49593397,0.00183111
-0.49579997,0.00732444
-0.49566597,0.00732444
-0.49553197,0.00732444
-0.49539797,0.00732444
-0.49526397,0.00732444
-0.49512997,0.00732444
-0.49499597,0.00732444
-0.49486197,0.00732444
-0.49472797,0.00732444
-0.49459397,0.00732444
-0.49445997,0.00732444
-0.49432597,0.00732444
-0.49419197,0.00732444
-0.49405797,0.00732444
-0.49392397,0.00732444
-0.49378997,0.00732444
-0.49365597,0.00732444
-0.49352197,0.00732444
-0.49338797,0.00732444
-0.49325397,0.00732444
-0.49311997,0.00732444
-0.49298597,0.00732444
-0.49285197,0.00732444
-0.49271797,0.00732444
-0.49258397,0.00732444
-0.49244997,0.00732444
-0.49231597,0.00732444
-0.49218197,0.00732444
-0.49204797,0.00732444
-0.49191397,0.00732444
-0.49177997,0.00732444
-0.49164597,0.00732444
-0.49151197,0.00732444
-0.49137797,0.00732444
-0.49124397,0.00732444
-0.49110997,0.00732444
-0.49097597,0.00732444
-0.49084197,0.00732444
-0.49070797,0.00732444
-0.49057397,0.00732444
-0.49043997,0.00732444
-0.49030597,0.00732444
-0.49017197,0.00732444
-0.49003797,0.00732444
-0.48990397,0.00732444
-0.48976997,0.00732444
-0.48963597,0.00732444
-0.48950197,0.00732444
-0.48936797,0.00732444
-0.48923397,0.00183111
-0.48909997,0.00183111
-0.48896597,0.00183111
-0.48883197,0.00183111
-0.48869797,0.00183111
-0.48856397,0.00183111
-0.48842997,0.00183111
-0.48829597,0.00183111
-0.48816197,0.00183111
-0.48802797,0.00183111
-0.48789397,0.00183111
-0.48775997,0.00183111
-0.48762597,0.00183111
-0.48749197,0.00183111
-0.48735797,0.00183111
-0.48722397,0.00183111
-0.48708997,0.00732444
-0.48695597,0.00732444
-0.48682197,0.00732444
-0.48668797,0.00732444
-0.48655397,0.00732444
-0.48641997,0.00732444
-0.48628597,0.00732444
-0.48615197,0.00732444
-0.48601797,0.00732444
-0.48588397,0.00732444
-0.48574997,0.00732444
-0.48561597,0.00732444
-0.48548197,0.00732444
-0.48534797,0.00732444
-0.48521397,0.00732444
-0.48507997,0.00732444
-0.48494597,0.00732444
-0.48481197,0.00732444
-0.48467797,0.00732444
-0.48454397,0.00732444
-0.48440997,0.00183111
-0.48427597,0.00183111
-0.48414197,0.00183111
-0.48400797,0.00183111
-0.48387397,0.00183111
-0.48373997,0.00183111
-0.48360597,0.00183111
-0.48347197,0.00183111
-0.48333797,0.00183111
-0.48320397,0.00183111
-0.48306997,0.00183111
-0.48293597,0.00183111
-0.48280197,0.00183111
-0.48266797,0.00183111
-0.48253397,0.00183111
-0.48239997,0.00183111
-0.48226597,0.00732444
-0.48213197,0.00732444
-0.48199797,0.00732444
-0.48186397,0.00732444
-0.48172997,0.00732444
-0.48159597,0.00732444
-0.48146197,0.00732444
-0.48132797,0.00732444
-0.48119397,0.00732444
-0.48105997,0.00732444
-0.48092597,0.00732444
-0.48079197,0.00732444
-0.48065797,0.00732444
-0.48052397,0.00732444
-0.48038997,0.00732444
-0.48025597,0.00732444
-0.48012197,0.00732444
-0.47998797,0.00732444
-0.47985397,0.00732444
-0.47971997,0.00732444
-0.47958597,0.00183111
-0.47945197,0.00183111
-0.47931797,0.00183111
-0.47918397,0.00183111
-0.47904997,0.00183111
-0.47891597,0.00183111
-0.47878197,0.00183111
-0.47864797,0.00183111
-0.47851397,0.00183111
-0.47837997,0.00183111
-0.47824597,0.00183111
-0.47811197,0.00183111
-0.47797797,0.00183111
-0.47784397,0.00183111
-0.47770997,0.00183111
-0.47757597,0.00183111
-0.47744197,0.00732444
-0.47730797,0.00732444
-0.47717397,0.00732444
-0.47703997,0.00732444
-0.47690597,0.00732444
-0.47677197,0.00732444
-0.47663797,0.00732444
-0.47650397,0.00732444
-0.47636997,0.00732444
-0.47623597,0.00732444
-0.47610197,0.00732444
-0.47596797,0.00732444
-0.47583397,0.00732444
-0.47569997,0.00732444
-0.47556597,0.00732444
-0.47543197,0.00732444
-0.47529797,0.00732444
-0.47516397,0.00732444
-0.47502997,0.00732444
-0.47489597,0.00732444
-0.47476197,0.00732444
-0.47462797,0.00732444
-0.47449397,0.00732444
-0.47435997,0.00732444
-0.47422597,0.00732444
-0.47409197,0.00732444
-0.47395797,0.00732444
-0.47382397,0.00732444
-0.47368997,0.00732444
-0.47355597,0.00732444
-0.47342197,0.00732444
-0.47328797,0.00732444
-0.47315397,0.00732444
-0.47301997,0.00732444
-0.47288597,0.00732444
-0.47275197,0.00732444
-0.47261797,0.00732444
-0.47248397,0.00732444
-0.47234997,0.00732444
-0.47221597,0.00732444
-0.47208197,0.00732444
-0.47194797,0.00732444
-0.47181397,0.00732444
-0.47167997,0.00732444
-0.47154597,0.00732444
-0.47141197,0.00732444
-0.47127797,0.00732444
-0.47114397,0.00732444
-0.47100997,0.00732444
-0.47087597,0.00732444
-0.47074197,0.00732444
-0.47060797,0.00732444
-0.47047397,0.00732444
-0.47033997,0.00732444
-0.47020597,0.00732444
-0.47007197,0.00732444
-0.46993797,0.00732444
-0.46980397,0.00732444
-0.46966997,0.00732444
-0.46953597,0.00732444
-0.46940197,0.00732444
-0.46926797,0.00732444
-0.46913397,0.00732444
-0.46899997,0.00732444
-0.46886597,0.00732444
-0.46873197,0.00732444
-0.46859797,0.00732444
-0.46846397,0.00732444
-0.46832997,0.00732444
-0.46819597,0.00732444
-0.46806197,0.00732444
-0.46792797,0.00732444
-0.46779397,0.00732444
-0.46765997,0.00732444
-0.46752597,0.00732444
-0.46739197,0.00732444
-0.46725797,0.00732444
-0.46712397,0.00732444
-0.46698997,0.00732444
-0.46685597,0.00732444
-0.46672197,0.00732444
-0.46658797,0.00732444
-0.46645397,0.00732444
-0.46631997,0.00732444
-0.46618597,0.00732444
-0.46605197,0.00732444
-0.46591797,0.00732444
-0.46578397,0.00732444
-0.46564997,0.00732444
-0.46551597,0.00732444
-0.46538197,0.00732444
-0.46524797,0.00732444
-0.46511397,0.00732444
-0.46497997,0.00732444
-0.46484597,0.00732444
-0.46471197,0.00732444
-0.46457797,0.00732444
-0.46444397,0.00732444
-0.46430997,0.00732444
-0.46417597,0.00732444
-0.46404197,0.00732444
-0.46390797,0.00732444
-0.46377397,0.00732444
-0.46363997,0.00732444
-0.46350597,0.00732444
-0.46337197,0.00732444
-0.46323797,0.00732444
-0.46310397,0.00732444
-0.46296997,0.00732444
-0.46283597,0.00732444
-0.46270197,0.00732444
-0.46256797,0.00732444
-0.46243397,0.00732444
-0.46229997,0.00732444
-0.46216597,0.00732444
-0.46203197,0.00732444
-0.46189797,0.00732444
-0.46176397,0.00732444
-0.46162997,0.00732444
-0.46149597,0.00732444
-0.46136197,0.00732444
-0.46122797,0.00732444
-0.46109397,0.00732444
-0.46095997,0.00732444
-0.46082597,0.00732444
-0.46069197,0.00732444
-0.46055797,0.00732444
-0.46042397,0.00732444
-0.46028997,0.00732444
-0.46015597,0.00732444
-0.46002197,0.00732444
-0.45988797,0.00732444
-0.45975397,0.00732444
-0.45961997,0.00732444
-0.45948597,0.00732444
-0.45935197,0.00732444
-0.45921797,0.00732444
-0.45908397,0.00732444
-0.45894997,0.00732444
-0.45881597,0.00732444
-0.45868197,0.00732444
-0.45854797,0.00732444
-0.45841397,0.00732444
-0.45827997,0.00732444
-0.45814597,0.00732444
-0.45801197,0.00732444
-0.45787797,0.00732444
-0.45774397,0.00732444
-0.45760997,0.00732444
-0.45747597,0.00732444
-0.45734197,0.00732444
-0.45720797,0.00732444
-0.45707397,0.00732444
-0.45693997,0.00732444
